Date,AccountValue
2011-01-18,100619.0
2011-01-19,100534.0
2011-01-20,100511.0
2011-01-21,100565.0
2011-01-24,100602.0
2011-01-25,100578.0
2011-01-26,100626.0
2011-01-27,100633.0
2011-01-28,100461.0
2011-01-31,100535.0
2011-02-01,100596.0
2011-02-02,100609.0
2011-02-03,100622.0
2011-02-04,100529.0
2011-02-07,99870.0
2011-02-08,99900.0
2011-02-09,99885.0
2011-02-10,99903.0
2011-02-11,99957.0
2011-02-14,99923.0
2011-02-15,99896.0
2011-02-16,99950.0
2011-02-17,99999.0
2011-02-18,100048.0
2011-02-22,99883.0
2011-02-23,99837.0
2011-02-24,99820.0
2011-02-25,99895.0
2011-02-28,99903.0
2011-03-01,99776.0
2011-03-02,99828.0
2011-03-03,99998.0
2011-03-04,99932.0
2011-03-07,99865.0
2011-03-08,99954.0
2011-03-09,99932.0
2011-03-10,99764.0
2011-03-11,99830.0
2011-03-14,99830.0
2011-03-15,99663.0
2011-03-16,99520.0
2011-03-17,99619.0
2011-03-18,99681.0
2011-03-21,99801.0
2011-03-22,99778.0
2011-03-23,99810.0
2011-03-24,99888.0
2011-03-25,99928.0
2011-03-28,99887.0
2011-03-29,99972.0
2011-03-30,100032.0
2011-03-31,100023.0
2011-04-01,100056.0
2011-04-04,100067.0
2011-04-05,100069.0
2011-04-06,100098.0
2011-04-07,100089.0
2011-04-08,100055.0
2011-04-11,100037.0
2011-04-12,99944.0
2011-04-13,99940.0
2011-04-14,99948.0
2011-04-15,99970.0
2011-04-18,99846.0
2011-04-19,99895.0
2011-04-20,100051.0
2011-04-21,100086.0
2011-04-25,100079.0
2011-04-26,100138.0
2011-04-27,100193.0
2011-04-28,100211.0
2011-04-29,100165.0
2011-05-02,99785.0
2011-05-03,99765.0
2011-05-04,99684.0
2011-05-05,99585.0
2011-05-06,99621.0
2011-05-09,99671.0
2011-05-10,99754.0
2011-05-11,99656.0
2011-05-12,99721.0
2011-05-13,99634.0
2011-05-16,99581.0
2011-05-17,99576.0
2011-05-18,99670.0
2011-05-19,99680.0
2011-05-20,99512.0
2011-05-23,99516.0
2011-05-24,99502.0
2011-05-25,99517.0
2011-05-26,99546.0
2011-05-27,99579.0
2011-05-31,99639.0
2011-06-01,99413.0
2011-06-02,99440.0
2011-06-03,99255.0
2011-06-06,99261.0
2011-06-07,99243.0
2011-06-08,99157.0
2011-06-09,99249.0
2011-06-10,99060.0
2011-06-13,99132.0
2011-06-14,99240.0
2011-06-15,99059.0
2011-06-16,99143.0
2011-06-17,99197.0
2011-06-20,99220.0
2011-06-21,99287.0
2011-06-22,99265.0
2011-06-23,99237.0
2011-06-24,99211.0
2011-06-27,99261.0
2011-06-28,99347.0
2011-06-29,99389.0
2011-06-30,99151.0
2011-07-01,100001.0
2011-07-05,100034.0
2011-07-06,100036.0
2011-07-07,100052.0
2011-07-08,100033.0
2011-07-11,99132.0
2011-07-12,99115.0
2011-07-13,99141.0
2011-07-14,99076.0
2011-07-15,99050.0
2011-07-18,99064.0
2011-07-19,99214.0
2011-07-20,99192.0
2011-07-21,99296.0
2011-07-22,99342.0
2011-07-25,99278.0
2011-07-26,99239.0
2011-07-27,99074.0
2011-07-28,99032.0
2011-07-29,99000.0
2011-08-01,98800.0
2011-08-02,98683.0
2011-08-03,98713.0
2011-08-04,98365.0
2011-08-05,98397.0
2011-08-08,98161.0
2011-08-09,98214.0
2011-08-10,98099.0
2011-08-11,98221.0
2011-08-12,98376.0
2011-08-15,98347.0
2011-08-16,98432.0
