Date,AccountValue
2010-11-15,97146.0
2010-11-16,97002.0
2010-11-17,97005.0
2010-11-18,97131.0
2010-11-19,97160.0
2010-11-22,97118.0
2010-11-23,97014.0
2010-11-24,97155.0
2010-11-26,97091.0
2010-11-29,97098.0
2010-11-30,97060.0
2010-12-01,97235.0
2010-12-02,97279.0
2010-12-03,97199.0
2010-12-06,97204.0
2010-12-07,97228.0
2010-12-08,97250.0
2010-12-09,97280.0
2010-12-10,97354.0
2010-12-13,97343.0
2010-12-14,97356.0
2010-12-15,97329.0
2010-12-16,97380.0
2010-12-17,97385.0
2010-12-20,97407.0
2010-12-21,97468.0
2010-12-22,97500.0
2010-12-23,97664.0
2010-12-27,97655.0
2010-12-28,97689.0
2010-12-29,97682.0
2010-12-30,97677.0
2010-12-31,97703.0
2011-01-03,97740.0
2011-01-04,97761.0
2011-01-05,97801.0
2011-01-06,97790.0
2011-01-07,97808.0
2011-01-10,97773.0
2011-01-11,97806.0
2011-01-12,97870.0
2011-01-13,97856.0
2011-01-14,97876.0
2011-01-18,97857.0
2011-01-19,97772.0
2011-01-20,97749.0
2011-01-21,97803.0
2011-01-24,97840.0
2011-01-25,97816.0
2011-01-26,97864.0
2011-01-27,97871.0
2011-01-28,97699.0
2011-01-31,97773.0
2011-02-01,97834.0
2011-02-02,97847.0
2011-02-03,97860.0
2011-02-04,97767.0
2011-02-07,97108.0
2011-02-08,97138.0
2011-02-09,97123.0
2011-02-10,97141.0
2011-02-11,97195.0
2011-02-14,97161.0
2011-02-15,97134.0
2011-02-16,97188.0
2011-02-17,97237.0
2011-02-18,97306.0
2011-02-22,97138.0
2011-02-23,97095.0
2011-02-24,97078.0
2011-02-25,97153.0
2011-02-28,97161.0
2011-03-01,97034.0
2011-03-02,97086.0
2011-03-03,97256.0
2011-03-04,97190.0
2011-03-07,97123.0
2011-03-08,97212.0
2011-03-09,97190.0
2011-03-10,97022.0
2011-03-11,97121.0
2011-03-14,97064.0
